domain,topic_slug,topic_title,learning_unit_id,learning_unit_title,objective,track,depth,prerequisites,resource_role,provider,resource_title,resource_type,url,exactness,boundary_type,start_timestamp,end_timestamp,video_duration,section_start,section_end,estimated_minutes,estimate_confidence,verification_status,concepts_covered,practice_type,practice_quantity,practice_destination,practice_url,practice_minutes,project,revision_summary
DSA & Algorithms,dsa-window-variable,Variable window,dsa-window-variable-core,Variable window,Grow and shrink window to satisfy at-most / at-least constraints.,CORE,STRONG,dsa-window-fixed,PRIMARY,GeeksforGeeks,Learn: Variable window,documentation,https://www.geeksforgeeks.org/data-structures/,EXACT,ARTICLE_SECTION,,,20,Data structures overview,Data structures overview,20,MEDIUM,VERIFIED_COVERAGE,dsa-window-variable-variable-window;dsa-window-variable-grow-and-shrink-window-to-satisfy-at-mos,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/array/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-window-frequency,Frequency window state,dsa-window-frequency-core,Frequency window state,Track counts or distinct values inside a sliding window.,CORE,STRONG,dsa-window-variable,PRIMARY,GeeksforGeeks,Learn: Frequency window state,documentation,https://www.geeksforgeeks.org/data-structures/,EXACT,ARTICLE_SECTION,,,20,Data structures overview,Data structures overview,20,MEDIUM,VERIFIED_COVERAGE,dsa-window-frequency-frequency-window-state;dsa-window-frequency-track-counts-or-distinct-values-inside-a,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/array/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-singly-linked-list,Singly linked list,dsa-singly-linked-list-core,Singly linked list,Represent a singly linked list with Node references.,CORE,STRONG,dsa-window-frequency;java-classes-objects;java-references,PRIMARY,GeeksforGeeks,Learn: Singly linked list,documentation,https://www.geeksforgeeks.org/linked-list-set-1-introduction/,EXACT,ARTICLE_SECTION,,,10,Singly linked list introduction,Singly linked list introduction,10,MEDIUM,VERIFIED_COVERAGE,dsa-singly-linked-list-singly-linked-list;dsa-singly-linked-list-represent-a-singly-linked-list-with-node,ACTION_CHECKLIST,5,LEETCODE,https://leetcode.com/tag/linked-list/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-list-operations,List operations,dsa-list-operations-core,List operations,"Insert, delete, and find by walking next pointers.",CORE,STRONG,dsa-singly-linked-list,PRIMARY,GeeksforGeeks,Learn: List operations,documentation,https://www.geeksforgeeks.org/data-structures/,EXACT,ARTICLE_SECTION,,,20,Data structures overview,Data structures overview,20,MEDIUM,VERIFIED_COVERAGE,dsa-list-operations-list-operations;dsa-list-operations-insert-delete-and-find-by-walking-next-p,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/array/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-list-reversal,Reversal,dsa-list-reversal-core,Reversal,Reverse a singly linked list iteratively in O(n) O(1).,CORE,STRONG,dsa-list-operations,PRIMARY,GeeksforGeeks,Learn: Reversal,documentation,https://www.geeksforgeeks.org/data-structures/,EXACT,ARTICLE_SECTION,,,20,Data structures overview,Data structures overview,20,MEDIUM,VERIFIED_COVERAGE,dsa-list-reversal-reversal;dsa-list-reversal-reverse-a-singly-linked-list-iteratively,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/array/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-fast-slow,Fast and slow pointers,dsa-fast-slow-core,Fast and slow pointers,Use slow (+1) and fast (+2) pointers on linked lists.,CORE,STRONG,dsa-list-reversal,PRIMARY,GeeksforGeeks,Learn: Fast and slow pointers,documentation,https://www.geeksforgeeks.org/data-structures/,EXACT,ARTICLE_SECTION,,,20,Data structures overview,Data structures overview,20,MEDIUM,VERIFIED_COVERAGE,dsa-fast-slow-fast-and-slow-pointers;dsa-fast-slow-slow-1-and-fast-2-pointers-on-linked-lis,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/array/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-cycle-detection,Cycle detection,dsa-cycle-detection-core,Cycle detection,Detect a cycle with Floyd's fast/slow algorithm.,CORE,STRONG,dsa-fast-slow,PRIMARY,GeeksforGeeks,Learn: Cycle detection,documentation,https://www.geeksforgeeks.org/data-structures/,EXACT,ARTICLE_SECTION,,,20,Data structures overview,Data structures overview,20,MEDIUM,VERIFIED_COVERAGE,dsa-cycle-detection-cycle-detection;dsa-cycle-detection-detect-a-cycle-with-floyd-s-fast-slow-al,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/array/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-list-merge,Merge patterns,dsa-list-merge-core,Merge patterns,Merge two sorted lists and apply merge patterns.,CORE,STRONG,dsa-cycle-detection,PRIMARY,GeeksforGeeks,Learn: Merge patterns,documentation,https://www.geeksforgeeks.org/data-structures/,EXACT,ARTICLE_SECTION,,,20,Data structures overview,Data structures overview,20,MEDIUM,VERIFIED_COVERAGE,dsa-list-merge-merge-patterns;dsa-list-merge-merge-two-sorted-lists-and-apply-merge-p,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/array/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-stack-fundamentals,Stack fundamentals,dsa-stack-fundamentals-core,Stack fundamentals,Use LIFO for matching and nested structure.,CORE,STRONG,dsa-list-merge;java-classes-objects;java-references;java-list,PRIMARY,GeeksforGeeks,Learn: Stack fundamentals,documentation,https://www.geeksforgeeks.org/stack-data-structure/,EXACT,ARTICLE_SECTION,,,10,Stack,Stack,10,MEDIUM,VERIFIED_COVERAGE,dsa-stack-fundamentals-stack-fundamentals;dsa-stack-fundamentals-lifo-for-matching-and-nested-structure,ACTION_CHECKLIST,4,LEETCODE,https://leetcode.com/tag/stack/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-monotonic-stack,Monotonic stack,dsa-monotonic-stack-core,Monotonic stack,Maintain an increasing or decreasing stack.,CORE,STRONG,dsa-stack-fundamentals,PRIMARY,GeeksforGeeks,Learn: Monotonic stack,documentation,https://www.geeksforgeeks.org/stack-data-structure/,EXACT,ARTICLE_SECTION,,,10,Stack,Stack,10,MEDIUM,VERIFIED_COVERAGE,dsa-monotonic-stack-monotonic-stack;dsa-monotonic-stack-maintain-an-increasing-or-decreasing-sta,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/stack/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-queue-deque,Queue and deque,dsa-queue-deque-core,Queue and deque,Use FIFO and double-ended queues.,CORE,STRONG,dsa-monotonic-stack;java-classes-objects;java-references;java-list,PRIMARY,GeeksforGeeks,Learn: Queue and deque,documentation,https://www.geeksforgeeks.org/queue-data-structure/,EXACT,ARTICLE_SECTION,,,10,Queue,Queue,10,MEDIUM,VERIFIED_COVERAGE,dsa-queue-deque-queue-and-deque;dsa-queue-deque-fifo-and-double-ended-queues,ACTION_CHECKLIST,3,LEETCODE,https://leetcode.com/tag/queue/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-queue-bfs-relationship,BFS relationship,dsa-queue-bfs-relationship-core,BFS relationship,Explain why BFS uses a queue.,CORE,STRONG,dsa-queue-deque,PRIMARY,GeeksforGeeks,Learn: BFS relationship,documentation,https://www.geeksforgeeks.org/queue-data-structure/,EXACT,ARTICLE_SECTION,,,10,Queue,Queue,10,MEDIUM,VERIFIED_COVERAGE,dsa-queue-bfs-relationship-bfs-relationship;dsa-queue-bfs-relationship-why-bfs-uses-a-queue,SELF_REFLECTION,3,LEETCODE,https://leetcode.com/tag/queue/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-recursion-model,Recursion model,dsa-recursion-model-core,Recursion model,Write recursive functions with a clear base case.,CORE,STRONG,dsa-queue-bfs-relationship;java-method-basics,PRIMARY,GeeksforGeeks,Learn: Recursion model,documentation,https://www.geeksforgeeks.org/introduction-to-recursion-data-structure-and-algorithm-tutorials/,EXACT,ARTICLE_SECTION,,,26,Recursion,Recursion,26,MEDIUM,VERIFIED_COVERAGE,dsa-recursion-model-recursion-model;dsa-recursion-model-write-recursive-functions-with-a-clear-b,ACTION_CHECKLIST,4,LEETCODE,https://leetcode.com/tag/recursion/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-call-stack,Call stack,dsa-call-stack-core,Call stack,Trace frames on the call stack.,CORE,STRONG,dsa-recursion-model,PRIMARY,GeeksforGeeks,Learn: Call stack,documentation,https://www.geeksforgeeks.org/stack-data-structure/,EXACT,ARTICLE_SECTION,,,10,Stack,Stack,10,MEDIUM,VERIFIED_COVERAGE,dsa-call-stack-call-stack;dsa-call-stack-trace-frames-on-the-call-stack,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/stack/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-recursive-trees,Recursive tree problems,dsa-recursive-trees-core,Recursive tree problems,Recurse on a branching structure.,CORE,STRONG,dsa-call-stack,PRIMARY,GeeksforGeeks,Learn: Recursive tree problems,documentation,https://www.geeksforgeeks.org/binary-tree-data-structure/,EXACT,ARTICLE_SECTION,,,10,Trees,Trees,10,MEDIUM,VERIFIED_COVERAGE,dsa-recursive-trees-recursive-tree-problems;dsa-recursive-trees-recurse-on-a-branching-structure,SELF_REFLECTION,5,LEETCODE,https://leetcode.com/tag/tree/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-recursion-to-iteration,Recursion to iteration,dsa-recursion-to-iteration-core,Recursion to iteration,Rewrite simple recursion as a loop or explicit stack.,CORE,STRONG,dsa-recursive-trees,PRIMARY,GeeksforGeeks,Learn: Recursion to iteration,documentation,https://www.geeksforgeeks.org/introduction-to-recursion-data-structure-and-algorithm-tutorials/,EXACT,ARTICLE_SECTION,,,26,Recursion,Recursion,26,MEDIUM,VERIFIED_COVERAGE,dsa-recursion-to-iteration-recursion-to-iteration;dsa-recursion-to-iteration-rewrite-simple-recursion-as-a-loop-or-ex,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/array/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-subsets,Subsets,dsa-subsets-core,Subsets,Generate subsets by choose/skip.,CORE,STRONG,dsa-recursion-to-iteration,PRIMARY,GeeksforGeeks,Learn: Subsets,documentation,https://www.geeksforgeeks.org/data-structures/,EXACT,ARTICLE_SECTION,,,20,Data structures overview,Data structures overview,20,MEDIUM,VERIFIED_COVERAGE,dsa-subsets-subsets;dsa-subsets-generate-subsets-by-choose-skip,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/array/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-permutations,Permutations,dsa-permutations-core,Permutations,Generate permutations by swapping or used-flags.,CORE,STRONG,dsa-subsets,PRIMARY,GeeksforGeeks,Learn: Permutations,documentation,https://www.geeksforgeeks.org/write-a-c-program-to-print-all-permutations-of-a-given-string/,EXACT,ARTICLE_SECTION,,,12,Print all permutations,Print all permutations,12,MEDIUM,VERIFIED_COVERAGE,dsa-permutations-permutations;dsa-permutations-generate-permutations-by-swapping-or-use,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/array/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-combinations,Combinations,dsa-combinations-core,Combinations,Generate combinations with an index cursor.,CORE,STRONG,dsa-permutations,PRIMARY,GeeksforGeeks,Learn: Combinations,documentation,https://www.geeksforgeeks.org/data-structures/,EXACT,ARTICLE_SECTION,,,20,Data structures overview,Data structures overview,20,MEDIUM,VERIFIED_COVERAGE,dsa-combinations-combinations;dsa-combinations-generate-combinations-with-an-index-curs,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/array/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-constraint-search,Constraint search,dsa-constraint-search-core,Constraint search,Prune when a partial assignment cannot work.,CORE,STRONG,dsa-combinations,PRIMARY,GeeksforGeeks,Learn: Constraint search,documentation,https://www.geeksforgeeks.org/binary-search/,EXACT,ARTICLE_SECTION,,,26,Binary search,Binary search,26,MEDIUM,VERIFIED_COVERAGE,dsa-constraint-search-constraint-search;dsa-constraint-search-prune-when-a-partial-assignment-cannot-w,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/array/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-bubble-sort,Bubble sort,dsa-bubble-sort-core,Bubble sort,Explain bubble sort and its cost.,CORE,STRONG,dsa-constraint-search;java-arrays,PRIMARY,GeeksforGeeks,Learn: Bubble sort,documentation,https://www.geeksforgeeks.org/bubble-sort/,EXACT,ARTICLE_SECTION,,,16,Bubble sort,Bubble sort,16,MEDIUM,VERIFIED_COVERAGE,dsa-bubble-sort-bubble-sort;dsa-bubble-sort-bubble-sort-and-its-cost,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/sorting/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-selection-sort,Selection sort,dsa-selection-sort-core,Selection sort,Explain selection sort and its cost.,CORE,STRONG,dsa-bubble-sort,PRIMARY,GeeksforGeeks,Learn: Selection sort,documentation,https://www.geeksforgeeks.org/selection-sort/,EXACT,ARTICLE_SECTION,,,17,Selection sort,Selection sort,17,MEDIUM,VERIFIED_COVERAGE,dsa-selection-sort-selection-sort;dsa-selection-sort-selection-sort-and-its-cost,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/sorting/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-insertion-sort,Insertion sort,dsa-insertion-sort-core,Insertion sort,Explain insertion sort and when it is useful.,CORE,STRONG,dsa-selection-sort,PRIMARY,GeeksforGeeks,Learn: Insertion sort,documentation,https://www.geeksforgeeks.org/insertion-sort/,EXACT,ARTICLE_SECTION,,,17,Insertion sort,Insertion sort,17,MEDIUM,VERIFIED_COVERAGE,dsa-insertion-sort-insertion-sort;dsa-insertion-sort-insertion-sort-and-when-it-is-useful,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/sorting/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-merge-sort,Merge sort,dsa-merge-sort-core,Merge sort,Explain divide-and-conquer merge sort.,CORE,STRONG,dsa-insertion-sort,PRIMARY,GeeksforGeeks,Learn: Merge sort,documentation,https://www.geeksforgeeks.org/merge-sort/,EXACT,ARTICLE_SECTION,,,23,Merge sort,Merge sort,23,MEDIUM,VERIFIED_COVERAGE,dsa-merge-sort-merge-sort;dsa-merge-sort-divide-and-conquer-merge-sort,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/sorting/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-quick-sort,Quick sort,dsa-quick-sort-core,Quick sort,Explain quicksort and pivot partitioning.,CORE,STRONG,dsa-merge-sort,PRIMARY,GeeksforGeeks,Learn: Quick sort,documentation,https://www.geeksforgeeks.org/quick-sort/,EXACT,ARTICLE_SECTION,,,22,Quick sort,Quick sort,22,MEDIUM,VERIFIED_COVERAGE,dsa-quick-sort-quick-sort;dsa-quick-sort-quicksort-and-pivot-partitioning,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/sorting/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-heap-sort,Heap sort,dsa-heap-sort-core,Heap sort,Explain heapsort at a conceptual level.,CORE,STRONG,dsa-quick-sort,PRIMARY,GeeksforGeeks,Learn: Heap sort,documentation,https://www.geeksforgeeks.org/heap-sort/,EXACT,ARTICLE_SECTION,,,20,Heap sort,Heap sort,20,MEDIUM,VERIFIED_COVERAGE,dsa-heap-sort-heap-sort;dsa-heap-sort-heapsort-at-a-conceptual-level,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/heap-priority-queue/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-counting-radix,Counting and radix concepts,dsa-counting-radix-core,Counting and radix concepts,Explain non-comparison sorts at V1 depth.,CORE,STRONG,dsa-heap-sort,PRIMARY,GeeksforGeeks,Learn: Counting and radix concepts,documentation,https://www.geeksforgeeks.org/radix-sort/,EXACT,ARTICLE_SECTION,,,29,Radix sort,Radix sort,29,MEDIUM,VERIFIED_COVERAGE,dsa-counting-radix-counting-and-radix-concepts;dsa-counting-radix-non-comparison-sorts-at-v1-depth,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/array/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-sort-stability,Stability,dsa-sort-stability-core,Stability,Define stable sorting.,CORE,STRONG,dsa-counting-radix,PRIMARY,GeeksforGeeks,Learn: Stability,documentation,https://www.geeksforgeeks.org/sorting-algorithms/,EXACT,ARTICLE_SECTION,,,10,Sorting,Sorting,10,MEDIUM,VERIFIED_COVERAGE,dsa-sort-stability-stability;dsa-sort-stability-define-stable-sorting,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/sorting/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-sort-complexity,Complexity comparison,dsa-sort-complexity-core,Complexity comparison,"Compare common sorts by time, space, and stability.",CORE,STRONG,dsa-sort-stability,PRIMARY,GeeksforGeeks,Learn: Complexity comparison,documentation,https://www.geeksforgeeks.org/time-complexities-of-all-sorting-algorithms/,EXACT,ARTICLE_SECTION,,,10,Time complexities of sorting algorithms,Time complexities of sorting algorithms,10,MEDIUM,VERIFIED_COVERAGE,dsa-sort-complexity-complexity-comparison;dsa-sort-complexity-compare-common-sorts-by-time-space-and-s,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/sorting/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-binary-search-classic,Classic search,dsa-binary-search-classic-core,Classic search,Search a sorted array.,CORE,STRONG,dsa-sort-complexity;java-arrays,PRIMARY,GeeksforGeeks,Learn: Classic search,documentation,https://www.geeksforgeeks.org/binary-search/,EXACT,ARTICLE_SECTION,,,26,Binary search,Binary search,26,MEDIUM,VERIFIED_COVERAGE,dsa-binary-search-classic-classic-search;dsa-binary-search-classic-search-a-sorted-array,ACTION_CHECKLIST,7,LEETCODE,https://leetcode.com/tag/binary-search/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-binary-search-boundaries,Boundaries,dsa-binary-search-boundaries-core,Boundaries,Get low/high updates right.,CORE,STRONG,dsa-binary-search-classic,PRIMARY,GeeksforGeeks,Learn: Boundaries,documentation,https://www.geeksforgeeks.org/binary-search/,EXACT,ARTICLE_SECTION,,,26,Binary search bounds / low-high updates,Binary search bounds / low-high updates,26,MEDIUM,VERIFIED_COVERAGE,dsa-binary-search-boundaries-boundaries;dsa-binary-search-boundaries-get-low-high-updates-right,ACTION_CHECKLIST,5,LEETCODE,https://leetcode.com/tag/binary-search/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-first-last-occurrence,First and last occurrence,dsa-first-last-occurrence-core,First and last occurrence,Find leftmost or rightmost match.,CORE,STRONG,dsa-binary-search-boundaries,PRIMARY,GeeksforGeeks,Learn: First and last occurrence,documentation,https://www.geeksforgeeks.org/data-structures/,EXACT,ARTICLE_SECTION,,,20,Data structures overview,Data structures overview,20,MEDIUM,VERIFIED_COVERAGE,dsa-first-last-occurrence-first-and-last-occurrence;dsa-first-last-occurrence-find-leftmost-or-rightmost-match,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/array/,6,,1d→3d→7d→14d→30d adaptive
DSA & Algorithms,dsa-search-on-answer,Search on the answer,dsa-search-on-answer-core,Search on the answer,Binary search a monotonic predicate.,CORE,STRONG,dsa-first-last-occurrence,PRIMARY,GeeksforGeeks,Learn: Search on the answer,documentation,https://www.geeksforgeeks.org/binary-search/,EXACT,ARTICLE_SECTION,,,26,Binary search,Binary search,26,MEDIUM,VERIFIED_COVERAGE,dsa-search-on-answer-search-on-the-answer;dsa-search-on-answer-binary-search-a-monotonic-predicate,SELF_REFLECTION,4,LEETCODE,https://leetcode.com/tag/array/,6,,1d→3d→7d→14d→30d adaptive
